S,I,D,R,steps
3.0,31.0,66.0,0.0,166.0
7.0,30.0,63.0,0.0,154.0
4.0,35.0,61.0,0.0,156.0
6.0,26.0,68.0,0.0,167.0
3.0,32.0,65.0,0.0,159.0
5.0,31.0,64.0,0.0,154.0
7.0,36.0,57.0,0.0,156.0
9.0,30.0,61.0,0.0,149.0
7.0,32.0,61.0,0.0,152.0
8.0,36.0,56.0,0.0,143.0
7.0,37.0,56.0,0.0,147.0
7.0,35.0,58.0,0.0,156.0
8.0,29.0,63.0,0.0,153.0
7.0,26.0,67.0,0.0,158.0
5.0,31.0,64.0,0.0,160.0
4.0,30.0,66.0,0.0,161.0
7.0,32.0,61.0,0.0,152.0
3.0,33.0,64.0,0.0,161.0
3.0,37.0,60.0,0.0,159.0
4.0,32.0,64.0,0.0,164.0
5.0,32.0,63.0,0.0,159.0
4.0,37.0,59.0,0.0,160.0
7.0,27.0,66.0,0.0,156.0
4.0,38.0,58.0,0.0,155.0
10.0,28.0,62.0,0.0,155.0
6.0,34.0,60.0,0.0,151.0
7.0,34.0,59.0,0.0,151.0
4.0,34.0,62.0,0.0,154.0
8.0,24.0,68.0,0.0,160.0
9.0,28.0,63.0,0.0,155.0
7.0,37.0,56.0,0.0,150.0
7.0,32.0,61.0,0.0,155.0
6.0,27.0,67.0,0.0,163.0
5.0,28.0,67.0,0.0,160.0
6.0,25.0,69.0,0.0,163.0
7.0,34.0,59.0,0.0,150.0
5.0,26.0,69.0,0.0,163.0
3.0,32.0,65.0,0.0,160.0
8.0,33.0,59.0,0.0,151.0
6.0,28.0,66.0,0.0,162.0
3.0,40.0,57.0,0.0,153.0
4.0,33.0,63.0,0.0,158.0
5.0,24.0,71.0,0.0,160.0
7.0,32.0,61.0,0.0,158.0
7.0,27.0,66.0,0.0,170.0
6.0,28.0,66.0,0.0,162.0
5.0,29.0,66.0,0.0,159.0
7.0,35.0,58.0,0.0,152.0
3.0,36.0,61.0,0.0,164.0
5.0,32.0,63.0,0.0,155.0
7.0,35.0,58.0,0.0,149.0
5.0,33.0,62.0,0.0,154.0
4.0,35.0,61.0,0.0,156.0
6.0,30.0,64.0,0.0,156.0
5.0,32.0,63.0,0.0,156.0
4.0,35.0,61.0,0.0,154.0
7.0,39.0,54.0,0.0,146.0
4.0,31.0,65.0,0.0,162.0
5.0,38.0,57.0,0.0,154.0
8.0,29.0,63.0,0.0,151.0
10.0,30.0,60.0,0.0,153.0
3.0,34.0,63.0,0.0,155.0
6.0,36.0,58.0,0.0,153.0
7.0,27.0,66.0,0.0,162.0
8.0,26.0,66.0,0.0,158.0
8.0,30.0,62.0,0.0,151.0
6.0,32.0,62.0,0.0,148.0
10.0,32.0,58.0,0.0,147.0
9.0,32.0,59.0,0.0,155.0
4.0,37.0,59.0,0.0,153.0
5.0,33.0,62.0,0.0,157.0
5.0,33.0,62.0,0.0,158.0
4.0,39.0,57.0,0.0,151.0
4.0,31.0,65.0,0.0,164.0
5.0,34.0,61.0,0.0,159.0
5.0,30.0,65.0,0.0,158.0
6.0,30.0,64.0,0.0,156.0
3.0,40.0,57.0,0.0,154.0
8.0,32.0,60.0,0.0,157.0
4.0,32.0,64.0,0.0,158.0
5.0,37.0,58.0,0.0,159.0
7.0,37.0,56.0,0.0,148.0
10.0,30.0,60.0,0.0,148.0
3.0,31.0,66.0,0.0,163.0
6.0,28.0,66.0,0.0,163.0
8.0,27.0,65.0,0.0,152.0
1.0,35.0,64.0,0.0,166.0
6.0,32.0,62.0,0.0,156.0
8.0,36.0,56.0,0.0,147.0
10.0,33.0,57.0,0.0,147.0
9.0,28.0,63.0,0.0,155.0
4.0,29.0,67.0,0.0,156.0
3.0,32.0,65.0,0.0,156.0
6.0,36.0,58.0,0.0,148.0
10.0,31.0,59.0,0.0,145.0
5.0,39.0,56.0,0.0,143.0
9.0,25.0,66.0,0.0,155.0
5.0,36.0,59.0,0.0,150.0
4.0,35.0,61.0,0.0,152.0
4.0,27.0,69.0,0.0,169.0
6.0,34.0,60.0,0.0,155.0
7.0,33.0,60.0,0.0,150.0
7.0,34.0,59.0,0.0,149.0
8.0,30.0,62.0,0.0,156.0
10.0,28.0,62.0,0.0,151.0
6.0,29.0,65.0,0.0,156.0
8.0,27.0,65.0,0.0,158.0
8.0,36.0,56.0,0.0,147.0
8.0,28.0,64.0,0.0,152.0
4.0,35.0,61.0,0.0,160.0
5.0,40.0,55.0,0.0,147.0
4.0,33.0,63.0,0.0,160.0
4.0,28.0,68.0,0.0,159.0
7.0,34.0,59.0,0.0,150.0
9.0,36.0,55.0,0.0,142.0
8.0,30.0,62.0,0.0,153.0
6.0,28.0,66.0,0.0,159.0
8.0,33.0,59.0,0.0,147.0
7.0,30.0,63.0,0.0,152.0
6.0,33.0,61.0,0.0,156.0
10.0,25.0,65.0,0.0,163.0
5.0,31.0,64.0,0.0,153.0
9.0,31.0,60.0,0.0,152.0
8.0,35.0,57.0,0.0,143.0
9.0,28.0,63.0,0.0,151.0
8.0,34.0,58.0,0.0,153.0
8.0,31.0,61.0,0.0,153.0
9.0,32.0,59.0,0.0,151.0
7.0,37.0,56.0,0.0,144.0
5.0,28.0,67.0,0.0,155.0
7.0,32.0,61.0,0.0,155.0
5.0,29.0,66.0,0.0,159.0
9.0,31.0,60.0,0.0,152.0
6.0,30.0,64.0,0.0,160.0
3.0,31.0,66.0,0.0,158.0
6.0,28.0,66.0,0.0,159.0
4.0,42.0,54.0,0.0,146.0
10.0,32.0,58.0,0.0,144.0
10.0,29.0,61.0,0.0,149.0
4.0,35.0,61.0,0.0,155.0
5.0,34.0,61.0,0.0,156.0
6.0,35.0,59.0,0.0,158.0
3.0,39.0,58.0,0.0,156.0
6.0,28.0,66.0,0.0,156.0
4.0,31.0,65.0,0.0,158.0
3.0,34.0,63.0,0.0,155.0
3.0,36.0,61.0,0.0,154.0
3.0,29.0,68.0,0.0,169.0
9.0,29.0,62.0,0.0,148.0
4.0,37.0,59.0,0.0,158.0
4.0,30.0,66.0,0.0,158.0
8.0,31.0,61.0,0.0,152.0
4.0,31.0,65.0,0.0,166.0
5.0,38.0,57.0,0.0,155.0
4.0,37.0,59.0,0.0,159.0
6.0,28.0,66.0,0.0,159.0
9.0,28.0,63.0,0.0,152.0
6.0,35.0,59.0,0.0,151.0
5.0,34.0,61.0,0.0,155.0
2.0,37.0,61.0,0.0,165.0
9.0,32.0,59.0,0.0,149.0
5.0,32.0,63.0,0.0,160.0
9.0,30.0,61.0,0.0,149.0
7.0,28.0,65.0,0.0,157.0
7.0,29.0,64.0,0.0,157.0
5.0,37.0,58.0,0.0,152.0
7.0,36.0,57.0,0.0,149.0
8.0,31.0,61.0,0.0,153.0
4.0,32.0,64.0,0.0,162.0
7.0,34.0,59.0,0.0,155.0
10.0,25.0,65.0,0.0,152.0
9.0,29.0,62.0,0.0,153.0
8.0,32.0,60.0,0.0,153.0
3.0,30.0,67.0,0.0,163.0
8.0,30.0,62.0,0.0,152.0
8.0,32.0,60.0,0.0,152.0
6.0,31.0,63.0,0.0,154.0
7.0,30.0,63.0,0.0,157.0
2.0,39.0,59.0,0.0,158.0
9.0,35.0,56.0,0.0,146.0
6.0,28.0,66.0,0.0,161.0
5.0,32.0,63.0,0.0,157.0
5.0,32.0,63.0,0.0,153.0
6.0,30.0,64.0,0.0,158.0
5.0,34.0,61.0,0.0,163.0
5.0,44.0,51.0,0.0,144.0
8.0,26.0,66.0,0.0,165.0
6.0,30.0,64.0,0.0,159.0
5.0,29.0,66.0,0.0,157.0
7.0,27.0,66.0,0.0,159.0
3.0,35.0,62.0,0.0,158.0
11.0,33.0,56.0,0.0,145.0
4.0,38.0,58.0,0.0,159.0
5.0,31.0,64.0,0.0,160.0
8.0,39.0,53.0,0.0,141.0
6.0,37.0,57.0,0.0,152.0
9.0,30.0,61.0,0.0,152.0
4.0,29.0,67.0,0.0,161.0
4.0,34.0,62.0,0.0,161.0
5.0,34.0,61.0,0.0,154.0
5.0,34.0,61.0,0.0,155.0
4.0,37.0,59.0,0.0,154.0
4.0,33.0,63.0,0.0,156.0
2.0,37.0,61.0,0.0,157.0
7.0,32.0,61.0,0.0,156.0
4.0,40.0,56.0,0.0,150.0
4.0,37.0,59.0,0.0,154.0
5.0,37.0,58.0,0.0,154.0
6.0,31.0,63.0,0.0,156.0
6.0,33.0,61.0,0.0,149.0
5.0,28.0,67.0,0.0,167.0
5.0,33.0,62.0,0.0,155.0
3.0,31.0,66.0,0.0,166.0
6.0,33.0,61.0,0.0,151.0
3.0,29.0,68.0,0.0,165.0
6.0,25.0,69.0,0.0,158.0
5.0,36.0,59.0,0.0,155.0
11.0,31.0,58.0,0.0,145.0
7.0,28.0,65.0,0.0,159.0
6.0,30.0,64.0,0.0,155.0
10.0,30.0,60.0,0.0,147.0
6.0,25.0,69.0,0.0,161.0
8.0,24.0,68.0,0.0,158.0
5.0,30.0,65.0,0.0,159.0
7.0,30.0,63.0,0.0,153.0
5.0,31.0,64.0,0.0,155.0
7.0,31.0,62.0,0.0,157.0
6.0,26.0,68.0,0.0,157.0
9.0,31.0,60.0,0.0,150.0
6.0,37.0,57.0,0.0,154.0
5.0,28.0,67.0,0.0,161.0
3.0,30.0,67.0,0.0,158.0
5.0,28.0,67.0,0.0,160.0
5.0,32.0,63.0,0.0,156.0
3.0,30.0,67.0,0.0,164.0
6.0,29.0,65.0,0.0,157.0
4.0,33.0,63.0,0.0,158.0
9.0,26.0,65.0,0.0,151.0
7.0,28.0,65.0,0.0,160.0
11.0,23.0,66.0,0.0,151.0
8.0,28.0,64.0,0.0,153.0
6.0,30.0,64.0,0.0,156.0
7.0,33.0,60.0,0.0,153.0
3.0,35.0,62.0,0.0,162.0
6.0,32.0,62.0,0.0,155.0
6.0,33.0,61.0,0.0,153.0
7.0,32.0,61.0,0.0,146.0
3.0,37.0,60.0,0.0,157.0
4.0,35.0,61.0,0.0,154.0
3.0,35.0,62.0,0.0,158.0
9.0,29.0,62.0,0.0,151.0
3.0,36.0,61.0,0.0,157.0
5.0,39.0,56.0,0.0,153.0
5.0,36.0,59.0,0.0,154.0
5.0,37.0,58.0,0.0,154.0
3.0,37.0,60.0,0.0,162.0
4.0,38.0,58.0,0.0,151.0
3.0,30.0,67.0,0.0,166.0
5.0,36.0,59.0,0.0,146.0
9.0,27.0,64.0,0.0,154.0
8.0,33.0,59.0,0.0,158.0
8.0,32.0,60.0,0.0,150.0
1.0,36.0,63.0,0.0,157.0
5.0,30.0,65.0,0.0,157.0
6.0,39.0,55.0,0.0,151.0
6.0,35.0,59.0,0.0,149.0
4.0,35.0,61.0,0.0,159.0
7.0,38.0,55.0,0.0,152.0
6.0,33.0,61.0,0.0,154.0
4.0,28.0,68.0,0.0,161.0
7.0,28.0,65.0,0.0,155.0
6.0,36.0,58.0,0.0,152.0
6.0,28.0,66.0,0.0,158.0
3.0,40.0,57.0,0.0,154.0
8.0,30.0,62.0,0.0,159.0
7.0,30.0,63.0,0.0,156.0
6.0,36.0,58.0,0.0,147.0
4.0,32.0,64.0,0.0,158.0
13.0,28.0,59.0,0.0,148.0
3.0,25.0,72.0,0.0,166.0
7.0,25.0,68.0,0.0,158.0
6.0,36.0,58.0,0.0,153.0
6.0,44.0,50.0,0.0,146.0
5.0,32.0,63.0,0.0,152.0
5.0,33.0,62.0,0.0,152.0
7.0,25.0,68.0,0.0,159.0
3.0,34.0,63.0,0.0,160.0
8.0,33.0,59.0,0.0,155.0
9.0,31.0,60.0,0.0,150.0
5.0,27.0,68.0,0.0,158.0
5.0,36.0,59.0,0.0,154.0
5.0,33.0,62.0,0.0,157.0
5.0,29.0,66.0,0.0,159.0
7.0,33.0,60.0,0.0,150.0
5.0,36.0,59.0,0.0,156.0
4.0,28.0,68.0,0.0,162.0
6.0,33.0,61.0,0.0,153.0
5.0,28.0,67.0,0.0,159.0
5.0,31.0,64.0,0.0,158.0
5.0,39.0,56.0,0.0,150.0
10.0,32.0,58.0,0.0,152.0
4.0,36.0,60.0,0.0,150.0
